column,entity,text
agency_name,Maryland Institute for Emergency Medical Services Systems,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Institute-for-Emergency-Medical-Services-Systems-MFR.pdf"" target=""_blank"">Maryland Institute for Emergency Medical Services Systems Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Insurance Administration,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Insurance-Administration-MFR.pdf"" target=""_blank"">Maryland Insurance Administration Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Lottery and Gaming Control Agency,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Lottery-and-Gaming-Control-Agency-MFR.pdf"" target=""_blank"">Maryland Lottery and Gaming Control Agency Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Public Broadcasting Commission,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Public-Television-MFR.pdf"" target=""_blank"">Maryland Public Broadcasting Commission Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland School for the Deaf,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-School-for-the-Deaf-MFR.pdf"" target=""_blank"">Maryland School for the Deaf Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Stadium Authority,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Stadium-Authority-MFR.pdf"" target=""_blank"">Maryland Stadium Authority Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland State Library Agency,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-State-Library-Agency-MFR.pdf"" target=""_blank"">Maryland State Library Agency Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland State Retirement and Pension Systems,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/State-Retirement-Agency-MFR.pdf"" target=""_blank"">Maryland State Retirement and Pension Systems Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Tax Court,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Tax-Court-MFR.pdf"" target=""_blank"">Maryland Tax Court Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Maryland Technology Development Corporation,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Maryland-Technology-Development-Corporation-MFR.pdf"" target=""_blank"">Maryland Technology Development Corporation Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Military Department,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Military-Department-MFR.pdf"" target=""_blank"">Military Department Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Morgan State University,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Morgan-State-University-MFR.pdf"" target=""_blank"">Morgan State University Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
agency_name,Office of Administrative Hearings,"<p><b><a href=""https://fte.maryland.gov/#!/year/2021/operating/0/agency_name?vis=barChart"" target=""_blank"">Full Time Equivalent State Employees</a></b></p><b><a href=""https://dbm.maryland.gov/Documents/MFR_documents/2021/Office-of-Administrative-Hearings-MFR.pdf"" target=""_blank"">Office of Administrative Hearings Performance Metrics</a></b><br>Managing for Results (MFR) is a strategic planning, performance measurement, and budgeting process that emphasizes use of resources to achieve measurable results, accountability, efficiency, and continuous improvement in State government programs."
